DATE,BRAND_NAME,PRODUCT_DESCRIPTION,REASON,COMPANY,COMPANY_RELEASE_LINK,PHOTOS_LINK
"Tue, 23 Mar 2010 00:00:00 -0400",Little Caesars,Spice Paks,Salmonella,Blue Line Foodservice Distribution,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm205903.htm,
"Mon, 22 Mar 2010 17:15:00 -0400","Bayou, Shop&#39;n Save, Carlita, more","Seasoning Mixes, Gravy Mixes",Salmonella,"C.H. Guenther &amp; Son, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm205681.htm,
"Mon, 22 Mar 2010 00:00:00 -0400",Flying Horse,Candy,Allergen,"Walong Marketing, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm205851.htm,
"Fri, 19 Mar 2010 00:00:00 -0400",McCain,Frozen Potato Product,Salmonella,McCain Foods USA,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm205669.htm,
"Fri, 19 Mar 2010 00:00:00 -0400","Fisher, Archer Farms",Snack Mix and Cashew Products,Salmonella,"John B. Sanfilippo &amp; Son, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm205487.htm,
"Thu, 18 Mar 2010 13:48:00 -0400",Chilli Man,Seasoning Mix,Salmonella,"C.H. Guenther &amp; Son, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm206203.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm206206.htm
"Thu, 18 Mar 2010 00:00:00 -0400",Bass Pro Uncle Bucks,Batter Mix,Salmonella,Bass Pro Shops,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm205261.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm205264.htm
"Wed, 17 Mar 2010 15:43:00 -0400","Sunbird, Williams",Seasoning Mixes,Salmonella,"C.H. Guenther &amp; Son, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204986.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm205417.htm
"Wed, 17 Mar 2010 00:00:00 -0400",Spice Barn,Black Pepper,Salmonella,"Spice Barn, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm205001.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm205004.htm
"Wed, 17 Mar 2010 00:00:00 -0400",Cleviprex,Cleviprex (clevidipine butyrate) injectable emulsion,Particulate matter,The Medicines Company,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204997.htm,
"Tue, 16 Mar 2010 16:26:00 -0400",Barcel Tostachos,Corn Chips,Salmonella,Barcel,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204848.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm204852.htm
"Tue, 16 Mar 2010 00:00:00 -0400",Kroger,Garlic Powder,Salmonella,The Kroger Co.,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm205273.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm205275.htm
"Tue, 16 Mar 2010 00:00:00 -0400",Bulk Foods Inc.,"Black Pepper, Seasoning Salt, Seasoning, Dip Mix",Salmonella,"Dutch Valley Food Distributors, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203767.htm,
"Mon, 15 Mar 2010 00:00:00 -0400",Kroger,"Garlic Powder,Lemon Pepper",Salmonella,The Kroger Co.,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm207588.htm,
"Mon, 15 Mar 2010 00:00:00 -0400",Produce Valley,Onion Dip Mix,Salmonella,"Produce Valley, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204866.htm,
"Mon, 15 Mar 2010 00:00:00 -0400",Lian How,Sesame Seeds,Salmonella,Spice Industrial Group Inc.,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204411.htm,
"Fri, 12 Mar 2010 00:00:00 -0500",Arrow,"IV Tubing Sets, Accessories, Embolectomy Catheters",Sterility,Teleflex Incorporated,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204484.htm,
"Fri, 12 Mar 2010 00:00:00 -0500",Tastefully Simple,Cheese Ball Mix,Salmonella,Tastefully Simple,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204505.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm204508.htm
"Fri, 12 Mar 2010 00:00:00 -0500",Spreadables,Cheese Spreads,Salmonella,Emmi-Roth Kase USA,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204618.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm204663.htm
"Fri, 12 Mar 2010 00:00:00 -0500",Julia&#39;s Spices,Sesame Seeds,Salmonella,Julia&#39;s Spices Inc.,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204394.htm,
"Thu, 11 Mar 2010 15:35:00 -0500",McCormick,"Dip Mix, Gravy Mix, Stuffing",Salmonella,"McCormick &amp; Company, Incorporated",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204178.htm,
"Thu, 11 Mar 2010 00:00:00 -0500",Gluten-Free Naturals,"Pancake Mix, Yellow Cake Mix, Cookie Blend Flour",Salmonella,"GFN Foods, LLC",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204711.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm204721.htm
"Wed, 10 Mar 2010 21:00:00 -0500",Quaker,Snack Mix,Salmonella,Quaker,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204068.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm204239.htm
"Wed, 10 Mar 2010 14:07:00 -0500",Austinuts,Pretzels,Salmonella,"Austinuts of Dallas, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204162.htm,
"Tue, 09 Mar 2010 00:00:00 -0500",Health Wise,Soup,Salmonella,"Nutritional Resources, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203887.htm,
"Tue, 09 Mar 2010 00:00:00 -0500",Olde Westport Garden Harvest,Seasoning,Salmonella,Olde Westport Spice,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204069.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm204151.htm
"Tue, 09 Mar 2010 00:00:00 -0500",Mrs. Gerry&#39;s,Crab Creole Spread,Salmonella,"Mrs. Gerry&#39;s Kitchen, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204070.htm,
"Tue, 09 Mar 2010 00:00:00 -0500","Frontier, Whole Foods 365,  Whole Pantry","Spices, Spice Blends, Rub, Seasoning",Salmonella,Frontier Natural Products Co-op,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204072.htm,
"Mon, 08 Mar 2010 17:37:00 -0500",Nature&#39;s Variety,Pet Food,Salmonella,Nature&#39;s Variety,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203612.htm,
"Mon, 08 Mar 2010 00:00:00 -0500","Great Nut Supply, Spec’s Wines &amp; Fine Foods, Rouses Louisiana’s Best",Mixes containing pretzels,Salmonella,"GNS Foods, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203757.htm,
"Mon, 08 Mar 2010 00:00:00 -0500",Publix,Seasoning Mixes,Salmonella,Publix Super Markets,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204017.htm,
"Mon, 08 Mar 2010 00:00:00 -0500",Herr&#39;s,Potato Chips,Salmonella,Herr Foods Inc.,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203778.htm,
"Mon, 08 Mar 2010 00:00:00 -0500",Pringles,Potato Crisps,Salmonella,Procter &amp; Gamble,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203957.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm203975.htm
"Fri, 05 Mar 2010 19:46:00 -0500",Wegmans Food You Feel Good About,Seafood Sauce,Allergen,"Ed Roller, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203356.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm203359.htm
"Fri, 05 Mar 2010 18:59:00 -0500","Delicioso, De La Casa, Rojo&#39;s, more",Spinach dip,Salmonella,"Fresh Food Concepts, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203346.htm,
"Fri, 05 Mar 2010 00:00:00 -0500",Mincing,Black Pepper,Salmonella,Mincing Overseas Spice Company,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203355.htm,
"Fri, 05 Mar 2010 00:00:00 -0500",Dean&#39;s,Dip,Salmonella,"Ventura Foods, LLC",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204052.htm,
"Fri, 05 Mar 2010 00:00:00 -0500",,Spinach Dip,Salmonella,"Mrs. Gerry&#39;s Kitchen, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204071.htm,
"Fri, 05 Mar 2010 00:00:00 -0500",McCormick,"Dip Mix, Gravy Mix, Stuffing",Salmonella,"McCormick &amp; Company, Incorporated",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203339.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm203345.htm
"Fri, 05 Mar 2010 00:00:00 -0500","President&#39;s Choice, Safeway, CVS, HK Anderson",Pretzels,Salmonella,National Pretzel Company,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203372.htm,
"Fri, 05 Mar 2010 00:00:00 -0500",Estrella Family Creamery,Cheese,Listeria monocytogenes,Estrella Family Creamery,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203371.htm,
"Fri, 05 Mar 2010 00:00:00 -0500",Concord Foods,Seasoning Mixes,Salmonella,Concord Foods Inc.,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203294.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm203297.htm
"Thu, 04 Mar 2010 13:03:00 -0500",Culinary Circle,Dip,Salmonella,"Orval Kent Food Company, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204143.htm,
"Thu, 04 Mar 2010 00:00:00 -0500",Herbox,Bouillon,Salmonella,Creative Contract Packaging Corporation,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203307.htm,
"Wed, 03 Mar 2010 21:19:00 -0500",Follow Your Heart,"Tofu, Pasta, Burger, Wrap, Burrito, Dressing, Dip",Salmonella,Earth Island,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm202978.htm,
"Wed, 03 Mar 2010 00:00:00 -0500",Reser&#39;s,"Dressing, Dip, Redskin Potato",Salmonella,"Reser&#39;s Fine Foods, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm203019.htm,
"Wed, 03 Mar 2010 00:00:00 -0500",Homemade Gourmet,Soup Mix,Salmonella,Homemade Gourmet,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm202961.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm202963.htm
"Tue, 02 Mar 2010 22:25:00 -0500",Hawaiian,,Salmonella,Tim&#39;s Cascade Snacks,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm202813.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm202815.htm
"Tue, 02 Mar 2010 21:30:00 -0500",Castella,,Salmonella,"Castella Imports, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm202787.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm202796.htm
"Mon, 01 Mar 2010 21:48:00 -0500",Heartland Foods,Black Pepper,Salmonella,"Heartland Foods, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm202575.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm202579.htm
"Mon, 01 Mar 2010 00:00:00 -0500","T. Marzetti, Oak Lake Farms, Great Value",Dips,Salmonella,T. Marzetti Company,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm202608.htm,
"Sat, 27 Feb 2010 00:00:00 -0500",Kroger,Onion Soup &amp; Dip Mixes,Salmonella,The Kroger Co.,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm204004.htm,
"Fri, 26 Feb 2010 22:21:00 -0500",Johnny&#39;s,Au Jus Mix,Salmonella,Johnny&#39;s Fine Food,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm202293.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm202294.htm
"Fri, 26 Feb 2010 21:58:00 -0500",,American Pecan Co. Recalls Pecans Because of Possible Health Risk,,,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm202292.htm,
"Thu, 25 Feb 2010 16:38:00 -0500",Wholesome Spices,Crushed Red Pepper,Salmonella,Wholesome Spice,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm202113.htm,
"Thu, 25 Feb 2010 00:00:00 -0500","Soy Beginnings, Nexsoy",Soy Grits &amp; Flour,Salmonella,Thumb Oilseed Producers&#39; Cooperative,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm202127.htm,
"Wed, 24 Feb 2010 17:29:00 -0500",OneTouch SureStep,Test Strips,May provide falsely low glucose results,"LifeScan, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm202119.htm,
"Fri, 19 Feb 2010 20:47:00 -0500",Health Valley Organic,Granola Bars,Salmonella,"Lovin Oven, LLC",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm201351.htm,
"Fri, 19 Feb 2010 14:52:00 -0500",Trader Joe&#39;s,,Salmonella,Trader Joe&#39;s Company,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm202071.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm202087.htm
"Fri, 19 Feb 2010 00:00:00 -0500",Queseria Bendita,Cheese,Listeria monocytogenes,Queseria Bendita,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm201350.htm,
"Thu, 18 Feb 2010 14:02:00 -0500",fresh&amp;easy,Granola Bars,Salmonella,Fresh &amp; Easy Neighborhood Market Inc.,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm201235.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm201264.htm
"Wed, 17 Feb 2010 13:48:00 -0500",Flying Horse,Sesame Candy,Allergen,"Walong Marketing, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm200772.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm200774.htm
"Wed, 17 Feb 2010 00:00:00 -0500",Estrella Family Creamery,Cheese,Listeria monocytogenes,Estrella Family Creamery,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm200794.htm,
"Fri, 12 Feb 2010 09:30:00 -0500",Nature&#39;s Variety,Pet Food,Salmonella,Nature&#39;s Variety,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm200248.htm,
"Wed, 10 Feb 2010 19:46:00 -0500",Estrella Family Creamery,Cheese,Listeria monocytogenes,Estrella Family Creamery of Montesano,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm200215.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm200218.htm
"Wed, 10 Feb 2010 18:00:00 -0500",Fresh Bakery,Cookies,Allergen,Stop &amp; Shop Supermarket Company,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm200210.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm200212.htm
"Wed, 10 Feb 2010 13:36:00 -0500",Giant Food,Cookies,Allergen,Giant Food,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm200202.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm200207.htm
"Wed, 10 Feb 2010 10:00:00 -0500",Trader Joe&#39;s,Granola Bars,Salmonella,Trader Joe&#39;s Company,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm200250.htm,
"Tue, 09 Feb 2010 15:59:00 -0500",MPS Acacia,IV Extension Sets with BD Q-Syte™ Luer Access Device,Air embolism or leakage of blood and/or therapy,"Acacia, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm200134.htm,
"Mon, 08 Feb 2010 00:00:00 -0500","BD Q-Syte, BD Nexiva",Luer access devices and closed IV catheter systems,Air embolism or leakage of blood and/or therapy,"BD (Becton, Dickinson and Company)",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm200121.htm,
"Fri, 05 Feb 2010 00:00:00 -0500",Turkey Hill,Ice Cream,Allergen,Turkey Hill Dairy,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm200122.htm,
"Thu, 04 Feb 2010 00:00:00 -0500",Cousins Products,Spinach vinaigrette,Allergen,"Cousins Products, LLC",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm199957.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm199958.htm
"Wed, 03 Feb 2010 15:45:00 -0500",Pierino,Jumbo Shells with Cheese,Allergen,Pierono Frozen Foods Inc.,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm199796.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm199805.htm
"Wed, 03 Feb 2010 00:00:00 -0500",Cardiac Science,Automated external defibrillators,may not deliver therapy,Cardiac Science Corporation,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm200123.htm,
"Wed, 03 Feb 2010 00:00:00 -0500",Haifa,Fish,Potential for botulism,Haifa Smoked Fish Inc.,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm199917.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm199919.htm
"Mon, 01 Feb 2010 00:00:00 -0500",Aahu Barah,Dry Apricot,Sulfites,Global Commodites Inc.,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm199682.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm199687.htm
"Thu, 21 Jan 2010 00:00:00 -0500",GlucoPro,Syringes,Needles detach,Nipro Medical Corporation,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm198429.htm,
"Thu, 21 Jan 2010 00:00:00 -0500",Hettich,Hematocrit Rotors,Breakage,Hettich Centrifuges,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm198490.htm,
"Fri, 15 Jan 2010 15:55:00 -0500",Harris Teeter Farmers Market,Nuts,Salmonella,Hines Nut Company,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm197825.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm197827.htm
"Fri, 15 Jan 2010 15:48:00 -0500","Advanced Muscle, Anabolic Formulation, Anabolic Xtreme, more",Dietary Supplements,Undeclared drug ingredient/unapproved drug,"MuscleMaster.com, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm197824.htm,
"Fri, 15 Jan 2010 15:35:00 -0500","Parkers Farm, Happy Farms, Kroger, more","Peanut Butter, Dips, Spreads, Cheese, Salsa",Listeria monocytogenes,"Parkers Farm, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm197823.htm,
"Fri, 15 Jan 2010 10:38:00 -0500","Motrin, Tylenol, Benedryl, more",Drug Products,Off-odor,McNeil Consumer Healthcare,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm197746.htm,
"Thu, 14 Jan 2010 00:00:00 -0500",,Nuts,Salmonella,PEO Chapter FO,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm197816.htm,
"Wed, 13 Jan 2010 15:06:00 -0500","HAPPYTOT, HAPPYBABY",Baby Food,Bacterial Contamination,"Nurture, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm197522.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm197555.htm
"Mon, 11 Jan 2010 00:00:00 -0500",Heluva Good,Cheese Food,Listeria monocytogenes,HP Hood,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm197441.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm197564.htm
"Sun, 10 Jan 2010 00:00:00 -0500",The Wisconsin Cheeseman,Cheese,Listeria monocytogenes,The Wisconsin Cheeseman,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm198319.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm198327.htm
"Sat, 09 Jan 2010 00:00:00 -0500","Pepe&#39;s, 7-Select, Rudolph&#39;s",,Allergen,Rudolph Foods,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm197141.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm197150.htm
"Fri, 08 Jan 2010 13:26:00 -0500","Parkers Farm, Happy Farms, Kroger, more","Peanut Butter, Dips, Spreads, Cheese, Salsa",Listeria monocytogenes,"Parkers Farm, Inc.",http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm197101.htm,
"Wed, 06 Jan 2010 00:00:00 -0500",Bao Ding Sea Food,Fish,Potential for botulism,Bao Ding Seafood,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2010/ucm196626.htm,http://wayback.archive-it.org/7993/20170406200517/https://www.fda.gov/Safety/Recalls/ArchiveRecalls/2013/ucm196629.htm
