Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info,More Code Info
"Food","No","","70059","Terminated","The Santa Barbara Smokehouse, Inc.","312 N Nopal St","","Santa Barbara","CA","	93103-3225","United States","Voluntary: Firm initiated","E-Mail","All products were sold to distributors located within the U.S. (CA, TX, AZ, NV, OR, NY, IL).  Distributors sells these products to food service facilities.  Some of these food service facilities provide food for airlines.  The firm confirmed that none of the products were sold as retail packs/sold as is directly to consumers.","F-2270-2015","Class I","Cambridge House  Balmoral  Thinly Sliced Exceptional Ready to Enjoy  Smoked Salmon  Keep Refrigerated at 38 or below  Ingredients  Atlantic Salmon, Salt, Sugar, and Oakwood Smoke  Produced By:  The Santa Barbara Smokehouse  312 N. Nopal  Santa Barbara, CA 93103  www.sbsmokehouse.com    Coastal Harbor  by The Santa Barbara Smokehouse  Smoked Atlantic Salmon  Keep Refrigerated at 38 or below  Ingredients  Atlantic Salmon, Salt, Sugar, and Oakwood Smoke  Produced By:  The Santa Barbara Smokehouse  312 N. Nopal  Santa Barbara, CA 93103  www.sbsmokehouse.com    Products are distributed either refrigerated or frozen.  All products are packaged in reduced oxygen packaging (ROP).  Net weight appears to vary per package.  Products are priced per weight.","Batch 6549: 2,224 lbs. and Batch 8589: 1,188.44 lbs.","The firm was notified by two customers of two lot/batch numbers testing positive for Listeria monocytogenes which is an organism that can cause serious and sometimes fatal infections in young children, frail or elderly people, and others with weakened immune systems.  Although healthy individuals may suffer only short-term symptoms such as high fever, severe headache, stiffness, nausea, abdominal","11/28/2014","05/12/2015","12/15/2015","05/20/2015","Batch Numbers: 8589 and 6549  6549  August 18 2014 Use By 09-16-14  8589  September 18/19 2014 Use By 09-15-15     Products that are frozen have a more extended shelf-life/use by date."
"Food","No","","70905","Terminated","Giant Eagle, Inc.","101 Kappa Dr","","Pittsburgh","PA","	15238-2809","United States","Voluntary: Firm initiated","E-Mail","MD OH PA WV","F-2288-2015","Class II","Plain Bagels; Sell By: (up to and including) 04/02/15; UPC: 67785 30499; Net Wt 22oz; Contains: Wheat; Giant Eagle; Distributed by Giant Eagle, Inc., Pittsburgh, PA 15238;    Plastic bag contains 6 bagels.","1046 units","Giant Eagle recalls various products due to undeclared wheat & soy.","03/29/2015","05/14/2015","08/14/2015","05/20/2015","Sell By: (up to and including) 04/02/15; UPC: 67785 30499"
"Food","No","","70905","Terminated","Giant Eagle, Inc.","101 Kappa Dr","","Pittsburgh","PA","	15238-2809","United States","Voluntary: Firm initiated","E-Mail","MD OH PA WV","F-2289-2015","Class II","Asiago Bagels; Sell By: (up to and including) 04/02/15; UPC: 09741 30449; Net Wt 20oz; Contains: Wheat; Giant Eagle; Distributed by Giant Eagle, Inc., Pittsburgh, PA 15238;    Plastic bag contains 6 bagels.","258 units","Giant Eagle recalls various products due to undeclared soy.","03/29/2015","05/14/2015","08/14/2015","05/20/2015","Sell By: (up to and including) 04/02/15; UPC: 09741 30449"
"Food","No","","70905","Terminated","Giant Eagle, Inc.","101 Kappa Dr","","Pittsburgh","PA","	15238-2809","United States","Voluntary: Firm initiated","E-Mail","MD OH PA WV","F-2290-2015","Class II","Dinner Sourdough Bread; Sell By: (up to and including) 04/02/15; UPC: 67657 00199; Net Wt 9.0oz; Contains: Wheat; Giant Eagle; Distributed by Giant Eagle, Inc., Pittsburgh, PA 15238;    Plastic bag contains 6 bagels.","1568 units","Giant Eagle recalls various products due to undeclared wheat & soy.","03/29/2015","05/14/2015","08/14/2015","05/20/2015","Sell By: (up to and including) 04/02/15; UPC: 67657 00199"
"Food","No","","70905","Terminated","Giant Eagle, Inc.","101 Kappa Dr","","Pittsburgh","PA","	15238-2809","United States","Voluntary: Firm initiated","E-Mail","MD OH PA WV","F-2291-2015","Class II","Lemon Almond Chicken Salad Wrap; Sell By: (up to and including) 04/01/15; UPC: 47235 80499; Net Wt 9.0oz; Keep Refrigerated; Giant Eagle; Distributed by Giant Eagle, Inc., Pittsburgh, PA 15238    Packed in rigid plastic.  ","1183 units","Giant Eagle recalls various products due to undeclared milk.","03/29/2015","05/14/2015","08/14/2015","05/20/2015","Sell By: (up to and including) 04/01/15; UPC: 47235 80499;"
"Food","No","","70905","Terminated","Giant Eagle, Inc.","101 Kappa Dr","","Pittsburgh","PA","	15238-2809","United States","Voluntary: Firm initiated","E-Mail","MD OH PA WV","F-2292-2015","Class II","Lemon Almond Chicken Salad Wedge; Sell By: (up to and including) 04/01/15; UPC: 67093 20399; Net Wt 7.0oz; Keep Refrigerated; Giant Eagle; Distributed by Giant Eagle, Inc., Pittsburgh, PA 15238    Packed in rigid plastic.  ","824 units","Giant Eagle recalls various products due to undeclared milk.","03/29/2015","05/14/2015","08/14/2015","05/20/2015","Sell By: (up to and including) 04/01/15; UPC: 67093 20399"
"Food","No","","70905","Terminated","Giant Eagle, Inc.","101 Kappa Dr","","Pittsburgh","PA","	15238-2809","United States","Voluntary: Firm initiated","E-Mail","MD OH PA WV","F-2293-2015","Class II","Lemon Almond Chicken Salad Sliders; Sell By: (up to and including) 04/01/15; UPC: 77183 60299; Net Wt 6.0oz; Keep Refrigerated; Giant Eagle; Distributed by Giant Eagle, Inc., Pittsburgh, PA 15238    2 sliders Packed in rigid plastic.  ","2210 units","Giant Eagle recalls various products due to undeclared milk.","03/29/2015","05/14/2015","08/14/2015","05/20/2015","Sell By: (up to and including) 04/01/15; UPC: 77183 60299"
"Food","No","","70905","Terminated","Giant Eagle, Inc.","101 Kappa Dr","","Pittsburgh","PA","	15238-2809","United States","Voluntary: Firm initiated","E-Mail","MD OH PA WV","F-2294-2015","Class II","Rotisserie Lemon Almond Chicken Salad; Sell By: (up to and including) 04/01/15; UPC: 55708 90899; Net Wt 16.0oz; Keep Refrigerated; Giant Eagle; Distributed by Giant Eagle, Inc., Pittsburgh, PA 15238    Rotisserie Lemon Almond Chicken Salad; Sell By: (up to and including) 04/01/15; UPC: 56839 60917; Net Wt 16.0oz; Keep Refrigerated; Giant Eagle; Distributed by Giant Eagle, Inc., Pittsburgh, PA 15238","154 units for 55708 and 484 units for 56839","Giant Eagle recalls various products due to undeclared milk.","03/29/2015","05/14/2015","08/14/2015","05/20/2015","Sell By: (up to and including) 04/01/15; UPC: 55708 90899;    Sell By: (up to and including) 04/01/15; UPC: 56839 60917;"
"Food","No","","70905","Terminated","Giant Eagle, Inc.","101 Kappa Dr","","Pittsburgh","PA","	15238-2809","United States","Voluntary: Firm initiated","E-Mail","MD OH PA WV","F-2295-2015","Class II","Giant Eagle Maryland Style Crab Cake; Sell By: 04/04/2015; PLU#: 47538; Contains Wheat, Egg, Soy, Milk; Keep Refrigerated; Distributed by Giant Eagle, Inc., Pittsburgh, PA 15238","420 units","Giant Eagle recalls various products due to undeclared fish/anchovies (worchestershire).","03/29/2015","05/14/2015","08/14/2015","05/20/2015","Sell By: (up to and including) 04/04/15; PLU#47538"
"Food","No","","70905","Terminated","Giant Eagle, Inc.","101 Kappa Dr","","Pittsburgh","PA","	15238-2809","United States","Voluntary: Firm initiated","E-Mail","MD OH PA WV","F-2296-2015","Class II","Starlight Candies  Giant Eagle  Bulk Candies  Bulk Bin tag #63826","not known","Giant Eagle recalls various products due to undeclared soy lecithin.","03/29/2015","05/14/2015","08/14/2015","05/20/2015","This product is sold from bulk bins only. No package label or codes."
"Devices","No","","70913","Terminated","Siemens Healthcare Diagnostics, Inc.","500 Gbc Dr Ms 514","PO BOX 6101","Newark","DE","	19702-2466","United States","Voluntary: Firm initiated","Letter","Distributed in the country of Japan.","Z-1615-2015","Class II","Dimension EXL with LM, Dimension EXL 200, Dimension RxL, Dimension RxL HM, Dimension RxL Max, Dimension RxL Max HM, Dimension Xpand, Dimension Xpand HM, Dimension Xpand Plus, Dimension Xpand Plus HM.         The Dimension EXL clinical chemistry system is a discrete, random-access, microprocessor-controlled, integrated instrument/chemistry system that measures a variety of analytes, including enzyme activities, in body fluids for in vitro diagnostic use.","17801","Certain Dimension Integrated Chemistry Systems Instrument Power Configurations may have been installed with a non-standard instrument power plug.The use of a non-standard plug configuration as described may lead to a potential electrical hazard. The likelihood of potential clinical impact or injury due to this issue is extremely low.","04/02/2015","05/14/2015","08/17/2016","05/20/2015","Model numbers: D045912, D193440, D140066;   Material Numbers: 10472176, 10636928, 10465412, 10461038, 10444828, 10444829, 10461849, 10461043, 10444837, 10444838"
"Cosmetics","No","","70923","Terminated","Sensible Organics, Inc.","3740 W 4th Ave","","Beaver Falls","PA","	15010-1904","United States","Voluntary: Firm initiated","Letter","Nationwide and internationally to Canada via wholesale and retail distibution, and internet sales direct to consumers.","F-2247-2015","Class II","Nourish Organic Face Cream, Argan & Pomegranate, Sensible Organics Inc., Beaver Falls, PA 15010, 1.7 fl. oz./50 mL, Nourish Organic Face Cream packaged in 50 mL white barrel with airless pump & plastic cap, 12 units/case for each product","","All lot codes of Nourish Organic Face Lotion and Nourish Organic Face Cream were recalled because the products may contain mold. No illnesses have been associated with these products.  ","03/31/2015","05/11/2015","09/16/2015","05/20/2015","Packaged Unit/UPC# 667383109036, Tester Unit/UPC# 667383209033; Lot numbers B34314, E24714, E24514, B10114, A07814, B06914, E04414, B00914, A33613"
"Cosmetics","No","","70923","Terminated","Sensible Organics, Inc.","3740 W 4th Ave","","Beaver Falls","PA","	15010-1904","United States","Voluntary: Firm initiated","Letter","Nationwide and internationally to Canada via wholesale and retail distibution, and internet sales direct to consumers.","F-2248-2015","Class II","Nourish Organic Face Lotion, Argan & Rosewater, Sensible Organics Inc., Beaver Falls, PA 15010,  1.7 fl. oz./50 mL, in 2 oz. white cosmo oval with smooth black pump & plastic cap, 12 units/case for each product      ","","All lot codes of Nourish Organic Face Lotion and Nourish Organic Face Cream were recalled because the products may contain mold. No illnesses have been associated with these products.  ","03/31/2015","05/11/2015","09/16/2015","05/20/2015","Packaged Unit/UPC# 667383109043, Tester Unit/UPC# 667383209040; Lot numbers: A01215, B24814, C24514, B10714, A07114, A36013, C34513, D34513, E34513, I29813, A21813"
"Food","No","","70928","Terminated","Taylor Catering,LLC","215 NW Hill St","","Bend","OR","	97701-2944","United States","Voluntary: Firm initiated","Visit","distributed in Oregon","F-2200-2015","Class II","KT's Energy Bars, net weight per bar is 2.9 oz (82.21 g).","180 bars","KT's Energy Bars are recalled due to undeclared soy lecithin.","04/02/2015","05/08/2015","11/04/2015","05/20/2015","no codes"
"Food","No","","70928","Terminated","Taylor Catering,LLC","215 NW Hill St","","Bend","OR","	97701-2944","United States","Voluntary: Firm initiated","Visit","distributed in Oregon","F-2201-2015","Class II","KT's Energy Bars - Dairy Free!, net weight per bar is 2.9 oz (82.21 g).","54 bars","KT's Energy Bars - Dairy Free! are recalled due to undeclared soy lecithin.","04/02/2015","05/08/2015","11/04/2015","05/20/2015","no codes"
"Food","No","","70928","Terminated","Taylor Catering,LLC","215 NW Hill St","","Bend","OR","	97701-2944","United States","Voluntary: Firm initiated","Visit","distributed in Oregon","F-2202-2015","Class II","KT's Paleo Chocolate Chip Cookies, 2 cookies per package","202 packages (2 cookies per package)","KT's Paleo Chocolate Chip Cookies are recalled due to undeclared soy lecithin.","04/02/2015","05/08/2015","11/04/2015","05/20/2015","no codes"
"Food","No","","70928","Terminated","Taylor Catering,LLC","215 NW Hill St","","Bend","OR","	97701-2944","United States","Voluntary: Firm initiated","Visit","distributed in Oregon","F-2203-2015","Class II","KT's Energy Bars  No Nuts/Dairy Free. 2.9 oz./82.21 gram bar packaged in saran wrap","24 units","KT's Energy Bars  No Nuts/Dairy Free is recalled due to undeclared sulfite and because the coconut is declared in the ingredients statement but the product name is listed No Nuts.","04/02/2015","05/08/2015","11/04/2015","05/20/2015","no codes"
"Food","No","","70930","Terminated","Greenies LLC d.b.a. Terra Spice Company","21115 State Road 20","","South Bend","IN","	46574-1219","United States","Voluntary: Firm initiated","E-Mail","Domestic: IN, MI, LA, MN, PA, IL, GA, HI, NY, CA, FL, SC, KY, TX, OR, DE, IA, TN, VA, MD, MA, NH    Foreign: None    DOD/VA: None","F-2271-2215","Class II","Terra Spice Company Jalapeno Cheddar (dry spice mix).  Sold in 0.5, 1, 3, or 5 qt. jars, 6x10 stand up pouches, and bulk up to 50 lbs","34.51 lbs. distributed in commerce","Greenies, LLC dba Terra Spice Co. decided to conduct a voluntary recall during an FDA inspection  (inspection dates 3/24, 26/2015).  Label lists cheddar and sour cream but does not specifically declare milk.","04/13/2015","05/12/2015","07/20/2015","05/20/2015","All lots-the firm does not place manufactuiring codes on products."
"Food","No","","70930","Terminated","Greenies LLC d.b.a. Terra Spice Company","21115 State Road 20","","South Bend","IN","	46574-1219","United States","Voluntary: Firm initiated","E-Mail","Domestic: IN, MI, LA, MN, PA, IL, GA, HI, NY, CA, FL, SC, KY, TX, OR, DE, IA, TN, VA, MD, MA, NH    Foreign: None    DOD/VA: None","F-2272-2015","Class II","Terra Spice Company the Greek (dry spice mix),New Kitchen Store the Greek (dry spice mix),Sawyer Home & Garden Center the Greek (dry spice mix),SPICE MERCHANTS the Greek.    Sold in 0.5, 1, 3, or 5 qt. jars, 4x6 and 6x10 stand up pouches, and bulk up to 50 lbs","303.88 lbs. distributed in commerce","Greenies, LLC dba Terra Spice Co. decided to conduct a voluntary recall during an FDA inspection  (inspection dates 3/24, 26/2015). Label lists feta cheese but does not specifically declare milk.","04/13/2015","05/12/2015","07/20/2015","05/20/2015","All lots-the firm does not place manufactuiring codes on products."
"Food","No","","70930","Terminated","Greenies LLC d.b.a. Terra Spice Company","21115 State Road 20","","South Bend","IN","	46574-1219","United States","Voluntary: Firm initiated","E-Mail","Domestic: IN, MI, LA, MN, PA, IL, GA, HI, NY, CA, FL, SC, KY, TX, OR, DE, IA, TN, VA, MD, MA, NH    Foreign: None    DOD/VA: None","F-2273-2015","Class II","Terra Spice Company basil walnut pesto blend (dry spice mix), SPICE MERCHANTS basil walnut pesto blend. Sold in 0.5, 1, 3, or 5 qt. jars, 4x6 and 6x10 stand up pouches, and bulk up to 50 lbs","257.64 lbs. distributed in commerce during that time period","Greenies, LLC dba Terra Spice Co. decided to conduct a voluntary recall during an FDA inspection  (inspection dates 3/24, 26/2015). Label lists parmesan cheese and romano cheese but does not specifically declare milk","04/13/2015","05/12/2015","07/20/2015","05/20/2015","All lots-the firm does not place manufactuiring codes on products."
"Food","No","","70930","Terminated","Greenies LLC d.b.a. Terra Spice Company","21115 State Road 20","","South Bend","IN","	46574-1219","United States","Voluntary: Firm initiated","E-Mail","Domestic: IN, MI, LA, MN, PA, IL, GA, HI, NY, CA, FL, SC, KY, TX, OR, DE, IA, TN, VA, MD, MA, NH    Foreign: None    DOD/VA: None","F-2274-2015","Class II","Terra Spice Company Italian Seasoning w/ romano (dry spice mix), New Kitchen Store Italian seasoning w/ romano (dry spice mix), Regal Rabbit Italian seasoning w/ romano (dry spice mix), Sawyer Home & Garden Center Italian seasoning w/ romano),SPICE MERCHANTS Italian seasoning w/ romano.    Sold in 0.5, 1, 3, or 5 qt. jars, 4x6 and 6x10 stand up pouches, and bulk up to 50 lbs","488.31 lbs. distributed in commerce","Greenies, LLC dba Terra Spice Co. decided to conduct a voluntary recall during an FDA inspection  (inspection dates 3/24, 26/2015). Label lists romano cheese but does not specifically declare milk","04/13/2015","05/12/2015","07/20/2015","05/20/2015","All lots-the firm does not place manufactuiring codes on products."
"Food","No","","70930","Terminated","Greenies LLC d.b.a. Terra Spice Company","21115 State Road 20","","South Bend","IN","	46574-1219","United States","Voluntary: Firm initiated","E-Mail","Domestic: IN, MI, LA, MN, PA, IL, GA, HI, NY, CA, FL, SC, KY, TX, OR, DE, IA, TN, VA, MD, MA, NH    Foreign: None    DOD/VA: None","F-2275-2015","Class II","Terra Spice Company buffalo wing rub (dry spice mix).  Sold in 0.5, 1, 3, or 5 qt. jars, 4x6 and 6x10 stand up pouches, and bulk up to 50 lbs","103.4 lbs. distributed in commerce during","Greenies, LLC dba Terra Spice Co. decided to conduct a voluntary recall during an FDA inspection  (inspection dates 3/24, 26/2015). Label does not declare soy and wheat.","04/13/2015","05/12/2015","07/20/2015","05/20/2015","All lots-the firm does not place manufactuiring codes on products."
"Food","No","","70930","Terminated","Greenies LLC d.b.a. Terra Spice Company","21115 State Road 20","","South Bend","IN","	46574-1219","United States","Voluntary: Firm initiated","E-Mail","Domestic: IN, MI, LA, MN, PA, IL, GA, HI, NY, CA, FL, SC, KY, TX, OR, DE, IA, TN, VA, MD, MA, NH    Foreign: None    DOD/VA: None","F-2276-2015","Class II","Terra Spice Company barbeque spice blend (dry spice mix), New Kitchen Store barbeque spice blend (dry spice mix), Sawyer Home & Garden Center barbeque spice blend, WILD ONION Spice Company barbeque spice blend.   Sold in 0.5, 1, 3, or 5 qt. jars, 4x6 and 6x10 stand up pouches, and bulk up to 50 lbs","2399.99 lbs. distributed in commerce","Greenies, LLC dba Terra Spice Co. decided to conduct a voluntary recall during an FDA inspection  (inspection dates 3/24, 26/2015). Label lists lecithin but does not specifically declare soy","04/13/2015","05/12/2015","07/20/2015","05/20/2015","All lots-the firm does not place manufactuiring codes on products."
"Biologics","No","","70941","Terminated","OneBlood, Inc.","1951 NW 7th Ave. Suite 14201","UM Life Science Park Bldg. #1","Miami","FL","	33136","United States","Voluntary: Firm initiated","Telephone","Florida","B-0563-15","Class II","Red Blood Cells (Apheresis) Leukocytes Reduced","1 unit","Blood product, routine testing/testing performed, interpreted, or documented incorrectly, was distributed.","02/27/2015","05/13/2015","05/13/2015","05/20/2015","W036812438316;"
"Biologics","No","","70943","Terminated","BloodCenter of Wisconsin, Inc","638 N 18th St","","Milwaukee","WI","	53233-2121","United States","Voluntary: Firm initiated","FAX","Switzerland; MS","B-0617-15","Class II","Red Blood Cells Leukocytes Reduced","1 unit","Blood products, collected from a donor in which donor suitability was not adequately determined, were distributed.","02/25/2015","05/13/2015","05/13/2015","05/20/2015","W036314292190"
"Biologics","No","","70945","Terminated","South Texas Blood & Tissue Center","6211 IH-10 West","","San Antonio","TX","	78201","United States","Voluntary: Firm initiated","FAX","TX","B-0615-15","Class II","Red Blood Cells Leukocytes Reduced","1 unit","Blood products, collected from a donor who traveled to a malarial endemic area, were distributed.","12/01/2014","05/13/2015","05/13/2015","05/20/2015","W140914136736"
"Biologics","No","","70945","Terminated","South Texas Blood & Tissue Center","6211 IH-10 West","","San Antonio","TX","	78201","United States","Voluntary: Firm initiated","FAX","TX","B-0616-15","Class II","Platelets Irradiated","1 unit","Blood products, collected from a donor who traveled to a malarial endemic area, were distributed.","12/01/2014","05/13/2015","05/13/2015","05/20/2015","W140914136736"
"Biologics","No","","70956","Terminated","Innovative Blood Resources","737 Pelham Blvd","","Saint Paul","MN","	55114-1739","United States","Voluntary: Firm initiated","Letter","MN","B-0613-15","Class II","Red Blood Cells Leukocytes Reduced","1 unit","Blood products, collected from a donor who traveled to a malarial endemic area, were distributed.","03/17/2015","05/13/2015","05/13/2015","05/20/2015","W051514162798"
"Biologics","No","","70956","Terminated","Innovative Blood Resources","737 Pelham Blvd","","Saint Paul","MN","	55114-1739","United States","Voluntary: Firm initiated","Letter","MN","B-0614-15","Class II","Red Blood Cells Leukocytes Reduced Irradiated","1 unit","Blood products, collected from a donor who traveled to a malarial endemic area, were distributed.","03/17/2015","05/13/2015","05/13/2015","05/20/2015","W051514042144"
"Biologics","No","","70967","Terminated","Indiana Blood Center","3450 N Meridian St","","Indianapolis","IN","	46208-4437","United States","Voluntary: Firm initiated","Telephone","IN","B-0612-15","Class II","Fresh Frozen Plasma (Apheresis)","3 units","Blood products, possibly contaminated with air, were distributed.","03/16/2015","05/13/2015","05/13/2015","05/20/2015","W040715117561- part 1; W040715117561-part 2; W040715117561-part 3"
"Biologics","No","","70968","Terminated","Indiana Blood Center","3450 N Meridian St","","Indianapolis","IN","	46208-4437","United States","Voluntary: Firm initiated","Telephone","IN","B-0610-15","Class II","Red Blood Cells Leukocytes Reduced","1 unit","Blood products, collected from a donor who traveled to a malarial endemic area, were distributed.","03/09/2015","05/13/2015","05/13/2015","05/20/2015","W040714935981"
"Biologics","No","","70968","Terminated","Indiana Blood Center","3450 N Meridian St","","Indianapolis","IN","	46208-4437","United States","Voluntary: Firm initiated","Telephone","IN","B-0611-15","Class II","Cryoprecipitated AHF, Pooled","1 unit","Blood products, collected from a donor who traveled to a malarial endemic area, were distributed.","03/09/2015","05/13/2015","05/13/2015","05/20/2015","W040714326422"
