"Devices","No","","77127","Terminated","Cardinal Health 200, LLC","1500 S Waukegan Rd","","Waukegan","IL","	60085-6728","United States","Voluntary: Firm initiated","Letter","Nationwide Distribution","Z-2132-2017","Class II","Jackson-Pratt Hemaduct Silicone Flat Drain. Sterile, Rx Only.  For Single Use Only.  Jackson-Pratt Wound Drainage Systems are sterile single use devices. The wound drainage system consist of a wound drain and a fluid collection reservoir. The wound drain is a radio-opaque section of tubing which has perforations or ducts. The wound drain is surgically placed in a surgical wound site using a trocar. Blood and fluids are collected through a wound drain into a fluid collection reservoir. Wound drains are used to remove exudates from wound sites. Trocars, drains and reservoirs are for a single patient use only and should be discarded after use","","Product's seal possibly compromised, potentially compromising the sterility of the package contents.  Use of impacted products could result in an increased risk of infection.","04/21/2017","05/23/2017","12/27/2017","05/31/2017","Catalog Number: JP-HUF100  Lot Numbers:  1161357  1161466  1170015"
"Devices","No","","77127","Terminated","Cardinal Health 200, LLC","1500 S Waukegan Rd","","Waukegan","IL","	60085-6728","United States","Voluntary: Firm initiated","Letter","Nationwide Distribution","Z-2133-2017","Class II","Jackson-Pratt Hemaduct Silicone Flat Drain, 10mm, Full Ducts W/15FR Trocar.  Sterile, Rx Only.  For Single Use Only.     Jackson-Pratt Wound Drainage Systems are sterile single use devices. The wound drainage system consist of a wound drain and a fluid collection reservoir. The wound drain is a radio-opaque section of tubing which has perforations or ducts. The wound drain is surgically placed in a surgical wound site using a trocar. Blood and fluids are collected through a wound drain into a fluid collection reservoir. Wound drains are used to remove exudates from wound sites. Trocars, drains and reservoirs are for a single patient use only and should be discarded after use","","Product's seal possibly compromised, potentially compromising the sterility of the package contents.  Use of impacted products could result in an increased risk of infection.","04/21/2017","05/23/2017","12/27/2017","05/31/2017","Catalog Number: JP-HUF101  Lot Numbers:  1161358"
"Devices","No","","77127","Terminated","Cardinal Health 200, LLC","1500 S Waukegan Rd","","Waukegan","IL","	60085-6728","United States","Voluntary: Firm initiated","Letter","Nationwide Distribution","Z-2134-2017","Class II","Jackson-Pratt Hemaduct Silicone Round Drain, 10FR W/10FR Trocar. Sterile, Rx Only.  For Single Use Only.     Jackson-Pratt Wound Drainage Systems are sterile single use devices. The wound drainage system consist of a wound drain and a fluid collection reservoir. The wound drain is a radio-opaque section of tubing which has perforations or ducts. The wound drain is surgically placed in a surgical wound site using a trocar. Blood and fluids are collected through a wound drain into a fluid collection reservoir. Wound drains are used to remove exudates from wound sites. Trocars, drains and reservoirs are for a single patient use only and should be discarded after use","","Product's seal possibly compromised, potentially compromising the sterility of the package contents.  Use of impacted products could result in an increased risk of infection.","04/21/2017","05/23/2017","12/27/2017","05/31/2017","Catalog Number: JP-HUR101  Lot Numbers:  1161193  1161194  1161359  1161467  1161468  1161591  1161592"
"Devices","No","","77127","Terminated","Cardinal Health 200, LLC","1500 S Waukegan Rd","","Waukegan","IL","	60085-6728","United States","Voluntary: Firm initiated","Letter","Nationwide Distribution","Z-2135-2017","Class II","Jackson-Pratt Hemaduct Silicone Round Drain, 15FR W/15FR Trocar. Sterile, Rx Only.  For Single Use Only.     Jackson-Pratt Wound Drainage Systems are sterile single use devices. The wound drainage system consist of a wound drain and a fluid collection reservoir. The wound drain is a radio-opaque section of tubing which has perforations or ducts. The wound drain is surgically placed in a surgical wound site using a trocar. Blood and fluids are collected through a wound drain into a fluid collection reservoir. Wound drains are used to remove exudates from wound sites. Trocars, drains and reservoirs are for a single patient use only and should be discarded after use","","Product's seal possibly compromised, potentially compromising the sterility of the package contents.  Use of impacted products could result in an increased risk of infection.","04/21/2017","05/23/2017","12/27/2017","05/31/2017","Catalog Number: JP-HUR151  Lot Numbers:  1161195  1161196  1161360  1161456  1161593  1170021  1170022"
"Devices","No","","77127","Terminated","Cardinal Health 200, LLC","1500 S Waukegan Rd","","Waukegan","IL","	60085-6728","United States","Voluntary: Firm initiated","Letter","Nationwide Distribution","Z-2136-2017","Class II","Jackson-Pratt Hemaduct Silicone Round Drain, 19FR. Sterile, Rx Only.  For Single Use Only.   Jackson-Pratt Wound Drainage Systems are sterile single use devices. The wound drainage system consist of a wound drain and a fluid collection reservoir. The wound drain is a radio-opaque section of tubing which has perforations or ducts. The wound drain is surgically placed in a surgical wound site using a trocar. Blood and fluids are collected through a wound drain into a fluid collection reservoir. Wound drains are used to remove exudates from wound sites. Trocars, drains and reservoirs are for a single patient use only and should be discarded after use","","Product's seal possibly compromised, potentially compromising the sterility of the package contents.  Use of impacted products could result in an increased risk of infection.","04/21/2017","05/23/2017","12/27/2017","05/31/2017","Catalog Number: JP-HUR190  Lot Numbers:  1161197  1161198  1161457  1161597"
"Devices","No","","77127","Terminated","Cardinal Health 200, LLC","1500 S Waukegan Rd","","Waukegan","IL","	60085-6728","United States","Voluntary: Firm initiated","Letter","Nationwide Distribution","Z-2137-2017","Class II","Jackson-Pratt Hemaduct Silicone Round Drain, 19FR W/15FR Trocar. Sterile, Rx Only.  For Single Use Only.     Jackson-Pratt Wound Drainage Systems are sterile single use devices. The wound drainage system consist of a wound drain and a fluid collection reservoir. The wound drain is a radio-opaque section of tubing which has perforations or ducts. The wound drain is surgically placed in a surgical wound site using a trocar. Blood and fluids are collected through a wound drain into a fluid collection reservoir. Wound drains are used to remove exudates from wound sites. Trocars, drains and reservoirs are for a single patient use only and should be discarded after use","","Product's seal possibly compromised, potentially compromising the sterility of the package contents.  Use of impacted products could result in an increased risk of infection.","04/21/2017","05/23/2017","12/27/2017","05/31/2017","Catalog Number: JP-HUR195  Lot Numbers:  1161199  1161361  1161458  1161459  1161594  1161595  1161596"
"Devices","No","","77127","Terminated","Cardinal Health 200, LLC","1500 S Waukegan Rd","","Waukegan","IL","	60085-6728","United States","Voluntary: Firm initiated","Letter","Nationwide Distribution","Z-2138-2017","Class II","Jackson-Pratt Hemaduct Silicone Round Drain, 10FR W/Trocar. Sterile, Rx Only.  For Single Use Only.  Jackson-Pratt Wound Drainage Systems are sterile single use devices. The wound drainage system consist of a wound drain and a fluid collection reservoir. The wound drain is a radio-opaque section of tubing which has perforations or ducts. The wound drain is surgically placed in a surgical wound site using a trocar. Blood and fluids are collected through a wound drain into a fluid collection reservoir. Wound drains are used to remove exudates from wound sites. Trocars, drains and reservoirs are for a single patient use only and should be discarded after use","","Product's seal possibly compromised, potentially compromising the sterility of the package contents.  Use of impacted products could result in an increased risk of infection.","04/21/2017","05/23/2017","12/27/2017","05/31/2017","Catalog Number: SU130-0321  Lot Numbers:  1161202  1161203  1161364  1161365  1161471  1161472  1161601  1161602  1170030  1170031"
"Devices","No","","77127","Terminated","Cardinal Health 200, LLC","1500 S Waukegan Rd","","Waukegan","IL","	60085-6728","United States","Voluntary: Firm initiated","Letter","Nationwide Distribution","Z-2139-2017","Class II","Jackson-Pratt Hemaduct Silicone Round Drain, 10FR W/Trocar. Sterile, Rx Only.  For Single Use Only.   Jackson-Pratt Wound Drainage Systems are sterile single use devices. The wound drainage system consist of a wound drain and a fluid collection reservoir. The wound drain is a radio-opaque section of tubing which has perforations or ducts. The wound drain is surgically placed in a surgical wound site using a trocar. Blood and fluids are collected through a wound drain into a fluid collection reservoir. Wound drains are used to remove exudates from wound sites. Trocars, drains and reservoirs are for a single patient use only and should be discarded after use","","Product's seal possibly compromised, potentially compromising the sterility of the package contents.  Use of impacted products could result in an increased risk of infection.","04/21/2017","05/23/2017","12/27/2017","05/31/2017","Catalog Number: SU130-0323  Lot Numbers:  1161366  1161473  1161603  1161604  1161605  1170033"
"Devices","No","","77127","Terminated","Cardinal Health 200, LLC","1500 S Waukegan Rd","","Waukegan","IL","	60085-6728","United States","Voluntary: Firm initiated","Letter","Nationwide Distribution","Z-2140-2017","Class II","Jackson-Pratt PVC Round Drain, 10FR W/Trocar. Sterile, Rx Only.  For Single Use Only.   Jackson-Pratt Wound Drainage Systems are sterile single use devices. The wound drainage system consist of a wound drain and a fluid collection reservoir. The wound drain is a radio-opaque section of tubing which has perforations or ducts. The wound drain is surgically placed in a surgical wound site using a trocar. Blood and fluids are collected through a wound drain into a fluid collection reservoir. Wound drains are used to remove exudates from wound sites. Trocars, drains and reservoirs are for a single patient use only and should be discarded after use","","Product's seal possibly compromised, potentially compromising the sterility of the package contents.  Use of impacted products could result in an increased risk of infection.","04/21/2017","05/23/2017","12/27/2017","05/31/2017","Catalog Number: SU130-0521  Lot Numbers:  1161481  1170193  1170194"
"Devices","No","","77127","Terminated","Cardinal Health 200, LLC","1500 S Waukegan Rd","","Waukegan","IL","	60085-6728","United States","Voluntary: Firm initiated","Letter","Nationwide Distribution","Z-2141-2017","Class II","Jackson-Pratt Silicone Flat Drain, 7mm, 3/4 Ducts. Sterile, Rx Only.  For Single Use Only.   Jackson-Pratt Wound Drainage Systems are sterile single use devices. The wound drainage system consist of a wound drain and a fluid collection reservoir. The wound drain is a radio-opaque section of tubing which has perforations or ducts. The wound drain is surgically placed in a surgical wound site using a trocar. Blood and fluids are collected through a wound drain into a fluid collection reservoir. Wound drains are used to remove exudates from wound sites. Trocars, drains and reservoirs are for a single patient use only and should be discarded after use","","Product's seal possibly compromised, potentially compromising the sterility of the package contents.  Use of impacted products could result in an increased risk of infection.","04/21/2017","05/23/2017","12/27/2017","05/31/2017","Catalog Number: SU130-1308  Lot Numbers:  1161228  1161229  1161396  1161397  1161490  1161491"
"Devices","No","","77127","Terminated","Cardinal Health 200, LLC","1500 S Waukegan Rd","","Waukegan","IL","	60085-6728","United States","Voluntary: Firm initiated","Letter","Nationwide Distribution","Z-2142-2017","Class II","Jackson-Pratt Silicone Flat Drain, 10mm, 3/4 Ducts. Sterile, Rx Only.  For Single Use Only.   Jackson-Pratt Wound Drainage Systems are sterile single use devices. The wound drainage system consist of a wound drain and a fluid collection reservoir. The wound drain is a radio-opaque section of tubing which has perforations or ducts. The wound drain is surgically placed in a surgical wound site using a trocar. Blood and fluids are collected through a wound drain into a fluid collection reservoir. Wound drains are used to remove exudates from wound sites. Trocars, drains and reservoirs are for a single patient use only and should be discarded after use","","Product's seal possibly compromised, potentially compromising the sterility of the package contents.  Use of impacted products could result in an increased risk of infection.","04/21/2017","05/23/2017","12/27/2017","05/31/2017","Catalog Number: SU130-1309  Lot Numbers:  1161246  1161412  1161413  1161460  1161461  1161619  1161620  1161621  1170083  1170084"
"Devices","No","","77127","Terminated","Cardinal Health 200, LLC","1500 S Waukegan Rd","","Waukegan","IL","	60085-6728","United States","Voluntary: Firm initiated","Letter","Nationwide Distribution","Z-2143-2017","Class II","Jackson-Pratt Silicone Flat Drain, 7mm, Full Ducts. Sterile, Rx Only.  For Single Use Only.   Jackson-Pratt Wound Drainage Systems are sterile single use devices. The wound drainage system consist of a wound drain and a fluid collection reservoir. The wound drain is a radio-opaque section of tubing which has perforations or ducts. The wound drain is surgically placed in a surgical wound site using a trocar. Blood and fluids are collected through a wound drain into a fluid collection reservoir. Wound drains are used to remove exudates from wound sites. Trocars, drains and reservoirs are for a single patient use only and should be discarded after use","","Product's seal possibly compromised, potentially compromising the sterility of the package contents.  Use of impacted products could result in an increased risk of infection.","04/21/2017","05/23/2017","12/27/2017","05/31/2017","Catalog Number: SU130-1310  Lot Numbers:  1161230  1161231  1161232  1161233  1161234  1161398  1161399  1161400  1161401  1161402  1161403  1161404  1161492  1161493  1161494  1161495  1161496  1161497  1161498  1161499  1161614  1161615  1161616  1161617  1170076  1170077  1170080"
"Devices","No","","77127","Terminated","Cardinal Health 200, LLC","1500 S Waukegan Rd","","Waukegan","IL","	60085-6728","United States","Voluntary: Firm initiated","Letter","Nationwide Distribution","Z-2144-2017","Class II","Jackson-Pratt Silicone Flat Drain, 10mm, Full Ducts. Sterile, Rx Only.  For Single Use Only.   Jackson-Pratt Wound Drainage Systems are sterile single use devices. The wound drainage system consist of a wound drain and a fluid collection reservoir. The wound drain is a radio-opaque section of tubing which has perforations or ducts. The wound drain is surgically placed in a surgical wound site using a trocar. Blood and fluids are collected through a wound drain into a fluid collection reservoir. Wound drains are used to remove exudates from wound sites. Trocars, drains and reservoirs are for a single patient use only and should be discarded after use","","Product's seal possibly compromised, potentially compromising the sterility of the package contents.  Use of impacted products could result in an increased risk of infection.","04/21/2017","05/23/2017","12/27/2017","05/31/2017","Catalog Number: SU130-1311  Lot Numbers:  1161247  1161248  1161249  1161250  1161251  1161252  1161414  1161415  1161416  1161417  1161418  1161419  1161420  1161421  1161509  1161510  1161511  1161512  1161513  1161514  1161515  1161622  1161623  1161624  1161625  1161626  1161627  1161628  1170089  1170094  1170095  1170096  1170353  1170354  1170356"
